Unix,Date,Symbol,Open,High,Low,Close,Volume,Volume Base Asset,tradecount
1615262400000,2021-03-09 04:00:00,BTCUSDT,53876.3,54108.0,53537.23,53736.29,10928.053,588270620.61519,127186
1615258800000,2021-03-09 03:00:00,BTCUSDT,53636.98,54188.49,53500.0,53877.22,14676.761,790498601.57486,162737
1615255200000,2021-03-09 02:00:00,BTCUSDT,53638.46,53860.0,53300.0,53636.97,13026.171999999999,697869187.85219,144158
1615251600000,2021-03-09 01:00:00,BTCUSDT,52083.68,53822.0,52046.52,53638.46,26904.412,1430706557.49836,294345
1615248000000,2021-03-09 00:00:00,BTCUSDT,52429.43,52590.0,51880.0,52083.69,13096.673,684390346.37034,138798
1615244400000,2021-03-08 23:00:00,BTCUSDT,51665.43,52450.0,51665.43,52429.43,11622.649,605201382.08524,139581
1615240800000,2021-03-08 22:00:00,BTCUSDT,51889.86,51949.98,51334.71,51665.43,7839.979,405133224.55081004,101242
1615237200000,2021-03-08 21:00:00,BTCUSDT,51821.67,51980.0,51563.01,51889.85,10160.645,525832882.82497,105301
1615233600000,2021-03-08 20:00:00,BTCUSDT,51372.12,52120.0,51301.0,51821.3,16569.262,856220823.27543,171449
1615230000000,2021-03-08 19:00:00,BTCUSDT,50872.14,51550.0,50847.06,51370.07,12157.073,623325049.47965,125201
1615226400000,2021-03-08 18:00:00,BTCUSDT,50854.64,51132.43,50797.4,50872.14,7161.398,364721551.9777,85425
1615222800000,2021-03-08 17:00:00,BTCUSDT,50718.99,50919.38,50670.48,50854.64,5834.66,296450673.80645,73805
1615219200000,2021-03-08 16:00:00,BTCUSDT,51083.03,51200.0,50600.0,50718.99,11667.657,593379904.958,126483
1615215600000,2021-03-08 15:00:00,BTCUSDT,50784.37,51250.0,50580.0,51082.65,14830.653,755965631.4585401,154584
1615212000000,2021-03-08 14:00:00,BTCUSDT,51016.21,51280.5,50158.98,50784.38,23151.158,1175572358.86375,234392
1615208400000,2021-03-08 13:00:00,BTCUSDT,50320.82,51117.08,50307.94,51016.21,20392.083,1035344560.8900801,190424
1615204800000,2021-03-08 12:00:00,BTCUSDT,50529.09,50580.0,50150.99,50320.83,11355.579,571550565.1398901,119647
1615201200000,2021-03-08 11:00:00,BTCUSDT,50094.92,50609.4,49899.15,50529.08,13262.04,665942199.94036,131812
1615197600000,2021-03-08 10:00:00,BTCUSDT,49928.0,50300.0,49723.0,50094.92,12706.003999999999,636024869.19125,130713
1615194000000,2021-03-08 09:00:00,BTCUSDT,49906.96,50138.85,49440.0,49928.0,14174.88,705436762.37587,145804
1615190400000,2021-03-08 08:00:00,BTCUSDT,49787.39,49939.6,49310.0,49906.96,14649.152,726948872.14638,164809
1615186800000,2021-03-08 07:00:00,BTCUSDT,50303.87,50450.0,49550.0,49783.97,18638.369,930237741.9243,191992
1615183200000,2021-03-08 06:00:00,BTCUSDT,50766.3,50930.0,50184.49,50302.33,12549.546999999999,634091935.4276,132657
1615179600000,2021-03-08 05:00:00,BTCUSDT,50441.13,50813.0,50371.59,50766.3,8356.815999999999,422804960.88752997,87578
1615176000000,2021-03-08 04:00:00,BTCUSDT,50625.97,50630.0,50125.0,50441.14,8336.659,419939659.8003,98259
1615172400000,2021-03-08 03:00:00,BTCUSDT,50757.36,50823.3,50272.78,50625.98,12206.883,616731860.79678,127010
1615168800000,2021-03-08 02:00:00,BTCUSDT,51583.89,51610.55,50522.0,50757.1,15267.16,778127120.78683,159705
1615165200000,2021-03-08 01:00:00,BTCUSDT,51510.0,51870.36,51330.72,51586.0,9108.601,470153893.10780996,111648
1615161600000,2021-03-08 00:00:00,BTCUSDT,50991.35,51742.81,50872.04,51510.0,16340.958999999999,840577852.89656,170060
1615158000000,2021-03-07 23:00:00,BTCUSDT,50524.32,51480.0,50502.64,50995.27,12989.989,663027183.61405,150797
1615154400000,2021-03-07 22:00:00,BTCUSDT,50100.01,50800.0,50010.0,50524.33,8611.164,434528192.09331,111497
1615150800000,2021-03-07 21:00:00,BTCUSDT,50063.79,50302.95,49871.0,50100.0,6477.672,324454903.38776,79378
1615147200000,2021-03-07 20:00:00,BTCUSDT,50413.53,50413.53,49800.0,50063.79,12986.735,649218509.33658,143482
1615143600000,2021-03-07 19:00:00,BTCUSDT,50454.84,50620.39,50290.0,50414.38,8078.295,407589135.82922995,94888
1615140000000,2021-03-07 18:00:00,BTCUSDT,51115.58,51128.82,50406.27,50454.84,8836.439,448154828.5998,101760
1615136400000,2021-03-07 17:00:00,BTCUSDT,51072.45,51164.17,50800.0,51115.59,7055.031,359778734.27904,86516
1615132800000,2021-03-07 16:00:00,BTCUSDT,50618.65,51400.0,50618.65,51072.46,14218.221000000001,725237904.07312,166214
1615129200000,2021-03-07 15:00:00,BTCUSDT,50686.09,50872.61,50411.7,50618.66,8295.836,420061467.9841,103268
1615125600000,2021-03-07 14:00:00,BTCUSDT,50785.14,51326.53,50162.23,50679.25,21698.513,1099488680.35183,235508
1615122000000,2021-03-07 13:00:00,BTCUSDT,50773.07,50900.0,50550.0,50785.15,6413.884,325339521.10367996,90506
1615118400000,2021-03-07 12:00:00,BTCUSDT,50745.73,50870.0,50445.0,50773.07,8946.244,453396225.31697,115650
1615114800000,2021-03-07 11:00:00,BTCUSDT,50665.63,50931.0,50532.17,50745.34,8355.974,423783847.62987995,99756
1615111200000,2021-03-07 10:00:00,BTCUSDT,50961.29,51008.98,50510.0,50665.63,11074.6,561745547.95486,125136
1615107600000,2021-03-07 09:00:00,BTCUSDT,50429.99,51200.0,50426.15,50961.29,16035.963,815462462.13878,184291
1615104000000,2021-03-07 08:00:00,BTCUSDT,50084.61,50873.01,50082.48,50434.19,18534.381,936782360.9302199,207044
1615100400000,2021-03-07 07:00:00,BTCUSDT,49489.3,50232.81,49342.07,50084.61,9768.134,486043779.34644,115360
1615096800000,2021-03-07 06:00:00,BTCUSDT,49387.5,49690.0,49189.47,49488.88,7405.432,366028964.20397997,79989
1615093200000,2021-03-07 05:00:00,BTCUSDT,49459.32,49492.77,49130.0,49387.49,8047.649,396749109.78811,85325
1615089600000,2021-03-07 04:00:00,BTCUSDT,49582.55,49700.0,49330.0,49459.31,7778.143,385216666.3646,80369
1615086000000,2021-03-07 03:00:00,BTCUSDT,49583.96,49937.8,49460.0,49582.55,8375.701,416172009.01438,94068
1615082400000,2021-03-07 02:00:00,BTCUSDT,49140.95,49865.0,49070.0,49583.97,11316.912,560843721.52494,131354
1615078800000,2021-03-07 01:00:00,BTCUSDT,49214.14,49500.0,49015.67,49140.96,9194.822,452907075.07699007,104749
1615075200000,2021-03-07 00:00:00,BTCUSDT,48908.21,49363.84,48908.21,49214.15,7902.382,388429415.15778,96174
1615071600000,2021-03-06 23:00:00,BTCUSDT,48936.34,49147.84,48819.03,48908.21,6420.771,314397139.86557996,77261
1615068000000,2021-03-06 22:00:00,BTCUSDT,48589.77,49253.63,48463.0,48935.29,9955.724,487053513.33735,117439
1615064400000,2021-03-06 21:00:00,BTCUSDT,48538.66,48746.72,48291.5,48588.15,7821.460999999999,379933475.58021003,89385
1615060800000,2021-03-06 20:00:00,BTCUSDT,48361.33,48767.54,48253.25,48538.66,8101.054,392900295.68707,99012
1615057200000,2021-03-06 19:00:00,BTCUSDT,48479.48,48713.74,48255.15,48356.88,6584.179,319061584.99924,89477
1615053600000,2021-03-06 18:00:00,BTCUSDT,48248.36,48664.0,48120.0,48479.48,9034.176,437014102.35841,111233
1615050000000,2021-03-06 17:00:00,BTCUSDT,47766.99,48450.0,47660.0,48248.36,13394.514,644318002.1057401,150008
1615046400000,2021-03-06 16:00:00,BTCUSDT,47282.01,47950.0,47138.01,47766.99,14784.991000000002,704595046.74612,151009
1615042800000,2021-03-06 15:00:00,BTCUSDT,47570.62,47723.34,47255.0,47284.11,8395.584,399166508.92139,102730
1615039200000,2021-03-06 14:00:00,BTCUSDT,47350.0,47752.38,47220.02,47570.61,10836.347,514869049.95472,120848
1615035600000,2021-03-06 13:00:00,BTCUSDT,47696.75,47779.0,47090.0,47350.0,14351.295,679984248.45552,167497
1615032000000,2021-03-06 12:00:00,BTCUSDT,48182.34,48224.14,47435.0,47696.76,16839.351000000002,803745283.72408,191512
1615028400000,2021-03-06 11:00:00,BTCUSDT,48053.63,48346.15,48006.0,48185.05,7145.4,344402261.80915,92324
1615024800000,2021-03-06 10:00:00,BTCUSDT,48363.46,48514.89,47933.0,48053.62,9205.712,444162944.09685993,109204
1615021200000,2021-03-06 09:00:00,BTCUSDT,48678.41,48817.0,48301.43,48363.45,8844.698,429198139.95947003,105289
1615017600000,2021-03-06 08:00:00,BTCUSDT,48833.2,49139.95,48626.04,48678.41,7638.876,373224407.57647,96414
1615014000000,2021-03-06 07:00:00,BTCUSDT,48930.08,49149.58,48776.0,48833.21,6790.3,332507044.69915,82042
1615010400000,2021-03-06 06:00:00,BTCUSDT,48510.4,48973.98,48510.39,48930.08,7327.964,357760872.38915,88573
1615006800000,2021-03-06 05:00:00,BTCUSDT,48485.0,48880.67,48220.61,48510.4,8368.455,406471913.15239,101696
1615003200000,2021-03-06 04:00:00,BTCUSDT,48676.99,48700.0,48115.0,48485.0,8713.679,421349228.75092995,90818
1614999600000,2021-03-06 03:00:00,BTCUSDT,48734.64,48826.25,48435.0,48676.99,4921.444,239327667.82319,70570
1614996000000,2021-03-06 02:00:00,BTCUSDT,48658.55,48750.0,48213.0,48734.64,5445.521,264116655.56004,81692
1614992400000,2021-03-06 01:00:00,BTCUSDT,48825.58,48920.0,48526.87,48658.54,5941.7,289243668.05835,73611
1614988800000,2021-03-06 00:00:00,BTCUSDT,48772.68,49174.0,48689.0,48825.58,8229.714,402931298.69056,97419
1614985200000,2021-03-05 23:00:00,BTCUSDT,49088.58,49181.39,48622.0,48770.57,8199.447,400574852.99762005,98972
1614981600000,2021-03-05 22:00:00,BTCUSDT,49059.99,49425.54,48711.01,49088.58,9298.726,456607067.07745,127448
1614978000000,2021-03-05 21:00:00,BTCUSDT,49179.33,49410.0,48914.88,49059.99,7827.467,384680649.42102003,97322
1614974400000,2021-03-05 20:00:00,BTCUSDT,49298.42,49470.0,48855.0,49179.33,12990.618,638996083.32128,157710
1614970800000,2021-03-05 19:00:00,BTCUSDT,48491.64,49427.0,48325.29,49298.42,14774.118999999999,722485652.46047,171569
1614967200000,2021-03-05 18:00:00,BTCUSDT,48094.05,48550.0,47922.57,48491.64,13416.581,648502144.18714,159302
1614963600000,2021-03-05 17:00:00,BTCUSDT,47679.89,48250.33,47350.0,48094.05,16387.898,784146989.15303,174445
1614960000000,2021-03-05 16:00:00,BTCUSDT,47888.11,47888.11,46909.55,47671.95,31352.927000000003,1488394661.0196302,300171
1614956400000,2021-03-05 15:00:00,BTCUSDT,48139.64,48711.99,47850.0,47888.0,19218.966,927256804.7828901,214766
1614952800000,2021-03-05 14:00:00,BTCUSDT,48069.65,48750.0,47947.09,48139.64,23378.54,1129822404.1435301,238950
1614949200000,2021-03-05 13:00:00,BTCUSDT,47673.86,48300.0,47312.51,48069.92,23318.366,1116972411.43647,246174
1614945600000,2021-03-05 12:00:00,BTCUSDT,47492.7,47899.99,47011.0,47673.87,21088.314,1001758190.3295301,213892
1614942000000,2021-03-05 11:00:00,BTCUSDT,47110.23,47545.28,47110.23,47492.7,9830.282,465686853.27229005,117424
1614938400000,2021-03-05 10:00:00,BTCUSDT,47081.31,47246.65,46805.45,47110.23,9078.138,427552635.46068,101705
1614934800000,2021-03-05 09:00:00,BTCUSDT,46669.9,47189.99,46552.12,47083.03,9500.12,445727237.66253,115628
1614931200000,2021-03-05 08:00:00,BTCUSDT,47394.41,47512.99,46421.42,46671.66,17025.808999999997,797860336.38321,187991
1614927600000,2021-03-05 07:00:00,BTCUSDT,47400.0,47557.92,47021.6,47394.41,9747.626,461188036.10137004,105116
1614924000000,2021-03-05 06:00:00,BTCUSDT,47180.0,47450.0,46970.6,47400.0,8872.276,419291594.67609,99512
1614920400000,2021-03-05 05:00:00,BTCUSDT,46708.0,47293.0,46705.46,47180.0,9023.616,424405603.94483,100334
1614916800000,2021-03-05 04:00:00,BTCUSDT,47300.22,47340.72,46636.0,46700.98,8955.44,421524887.62081003,95518
1614913200000,2021-03-05 03:00:00,BTCUSDT,47129.36,47365.9,46828.06,47300.23,9327.548,439337937.53315,100799
1614909600000,2021-03-05 02:00:00,BTCUSDT,46743.85,47204.0,46405.0,47124.79,13919.667,651467433.7002,144666
1614906000000,2021-03-05 01:00:00,BTCUSDT,46849.99,47000.0,46320.0,46743.85,17408.148,812166853.00784,180760
1614902400000,2021-03-05 00:00:00,BTCUSDT,48385.77,48404.52,46510.38,46850.0,30662.117000000002,1446062658.83532,314116
1614898800000,2021-03-04 23:00:00,BTCUSDT,48278.78,48742.33,48077.48,48385.77,7993.265,387275153.33173996,100280
1614895200000,2021-03-04 22:00:00,BTCUSDT,47987.29,48385.0,47893.5,48279.22,6207.294,299026536.43456,82569
1614891600000,2021-03-04 21:00:00,BTCUSDT,48237.37,48456.71,47820.0,47987.27,7494.92,360966588.3457,96593
1614888000000,2021-03-04 20:00:00,BTCUSDT,48019.76,48293.74,47500.0,48237.37,15324.626,734097112.98324,178385
1614884400000,2021-03-04 19:00:00,BTCUSDT,47617.22,48408.38,47607.07,48019.76,15209.723999999998,731972079.3709401,168679
1614880800000,2021-03-04 18:00:00,BTCUSDT,48541.69,48660.0,47600.0,47623.82,23971.38,1154733479.34442,266292
1614877200000,2021-03-04 17:00:00,BTCUSDT,49723.33,49971.08,48332.43,48541.69,27895.036,1371869962.0418901,291574
1614873600000,2021-03-04 16:00:00,BTCUSDT,49438.64,50070.83,49320.67,49723.33,14177.061000000002,704911350.39947,153929
1614870000000,2021-03-04 15:00:00,BTCUSDT,49432.43,49850.0,48835.39,49438.63,22559.456000000002,1112891138.6407402,226695
1614866400000,2021-03-04 14:00:00,BTCUSDT,49639.99,50636.77,49214.14,49431.48,24298.912,1210454807.4416401,242735
1614862800000,2021-03-04 13:00:00,BTCUSDT,49383.87,49729.82,48744.85,49640.0,16264.782,801639603.13465,180135
1614859200000,2021-03-04 12:00:00,BTCUSDT,49350.45,49780.0,49128.76,49383.88,13056.875,645506220.95105,143370
1614855600000,2021-03-04 11:00:00,BTCUSDT,49228.4,49534.39,48910.0,49350.45,10926.417,538332403.84413,126938
1614852000000,2021-03-04 10:00:00,BTCUSDT,49081.47,49555.0,48741.37,49228.39,14625.2,719101132.0691,164481
1614848400000,2021-03-04 09:00:00,BTCUSDT,50241.93,50249.0,48550.0,49081.48,30566.109,1499929594.17181,306283
1614844800000,2021-03-04 08:00:00,BTCUSDT,49706.38,50765.66,49704.52,50241.94,22447.724,1130391453.04486,212683
1614841200000,2021-03-04 07:00:00,BTCUSDT,49426.01,49845.0,49350.0,49708.93,8249.862,409422698.57939,98896
1614837600000,2021-03-04 06:00:00,BTCUSDT,49671.85,49887.93,49255.0,49426.01,11597.591999999999,574680384.55022,133987
1614834000000,2021-03-04 05:00:00,BTCUSDT,49123.01,49731.02,49086.08,49671.85,12521.617,618543660.05881,135977
1614830400000,2021-03-04 04:00:00,BTCUSDT,49609.62,49830.0,49070.0,49122.64,19559.873,967805909.84353,203836
1614826800000,2021-03-04 03:00:00,BTCUSDT,50817.43,51048.71,49420.0,49611.69,22411.787999999997,1123472881.36387,239511
1614823200000,2021-03-04 02:00:00,BTCUSDT,51476.54,51800.0,50810.0,50817.43,10366.419,532225660.36293,122496
1614819600000,2021-03-04 01:00:00,BTCUSDT,50907.56,51671.84,50735.55,51472.6,13129.81,674413718.3317599,144484
1614816000000,2021-03-04 00:00:00,BTCUSDT,50373.75,51168.75,49870.98,50907.57,16573.215,835163592.33441,178493
1614812400000,2021-03-03 23:00:00,BTCUSDT,50590.96,51091.52,50321.39,50373.75,9248.324,468842201.02177,110003
1614808800000,2021-03-03 22:00:00,BTCUSDT,50987.65,51387.0,50505.0,50590.96,8496.064,432658965.7511,110504
1614805200000,2021-03-03 21:00:00,BTCUSDT,50550.17,51150.0,50377.37,50987.66,7447.960999999999,378303426.36812997,96430
1614801600000,2021-03-03 20:00:00,BTCUSDT,50879.73,51206.5,50454.05,50550.18,9226.806999999999,469390828.56902003,113374
1614798000000,2021-03-03 19:00:00,BTCUSDT,51265.8,51274.52,50288.0,50879.73,15063.493,763639689.55942,171827
1614794400000,2021-03-03 18:00:00,BTCUSDT,51345.18,51644.75,51109.0,51265.79,9578.833,492574477.03764004,107263
1614790800000,2021-03-03 17:00:00,BTCUSDT,51101.36,51495.0,50832.82,51345.18,11992.791000000001,614203062.84827,139211
1614787200000,2021-03-03 16:00:00,BTCUSDT,50796.23,51467.99,50778.69,51101.36,21003.9,1074375571.70537,195974
1614783600000,2021-03-03 15:00:00,BTCUSDT,50845.91,51237.21,50505.0,50796.23,19933.971999999998,1012455440.6242801,193279
1614780000000,2021-03-03 14:00:00,BTCUSDT,51623.41,51623.42,50717.49,50846.57,28533.314,1456712359.14525,293718
1614776400000,2021-03-03 13:00:00,BTCUSDT,52569.5,52681.51,51282.0,51623.41,29490.406000000003,1529004147.1861699,300205
1614772800000,2021-03-03 12:00:00,BTCUSDT,51721.33,52627.0,51406.08,52566.07,25474.745,1325736035.61049,260550
1614769200000,2021-03-03 11:00:00,BTCUSDT,51452.51,51850.0,51219.0,51721.4,21386.884,1102953087.7318301,205439
1614765600000,2021-03-03 10:00:00,BTCUSDT,51478.88,51822.5,51225.0,51456.74,19087.13,983513638.06316,208289
1614762000000,2021-03-03 09:00:00,BTCUSDT,50921.24,51548.24,50708.57,51480.18,21990.167,1125000473.4398,231291
1614758400000,2021-03-03 08:00:00,BTCUSDT,49763.58,51036.02,49754.32,50921.24,24442.171000000002,1234179308.76183,252761
1614754800000,2021-03-03 07:00:00,BTCUSDT,49527.88,49956.0,49467.62,49769.54,10744.296999999999,534517422.56482,123532
1614751200000,2021-03-03 06:00:00,BTCUSDT,49082.72,49636.0,49082.15,49527.87,10597.524,523561317.89856,117080
1614747600000,2021-03-03 05:00:00,BTCUSDT,49108.2,49487.48,48851.0,49082.72,8798.824,432262503.33199,106198
1614744000000,2021-03-03 04:00:00,BTCUSDT,48728.07,49336.0,48670.66,49109.19,10262.106,503944799.7419,116148
1614740400000,2021-03-03 03:00:00,BTCUSDT,48606.58,48855.0,48506.0,48728.06,5334.076999999999,259591205.71242997,68013
1614736800000,2021-03-03 02:00:00,BTCUSDT,48854.9,48967.13,48550.0,48605.41,6233.148,303746073.38327,76345
1614733200000,2021-03-03 01:00:00,BTCUSDT,48517.29,48899.4,48464.84,48854.9,6966.59,339291306.19123,81142
1614729600000,2021-03-03 00:00:00,BTCUSDT,48454.21,48768.0,48110.66,48517.29,8977.706,435369474.11406,103394
1614726000000,2021-03-02 23:00:00,BTCUSDT,47813.35,48500.0,47742.61,48450.57,11738.815,565976150.6571,124811
1614722400000,2021-03-02 22:00:00,BTCUSDT,47432.47,47996.0,47358.61,47812.58,6502.514,310442514.31776,86984
1614718800000,2021-03-02 21:00:00,BTCUSDT,47562.18,47907.69,47300.09,47432.47,9812.773000000001,467049662.20203,114956
1614715200000,2021-03-02 20:00:00,BTCUSDT,47494.92,47677.46,47058.06,47562.18,14040.796999999999,665609880.97044,151440
1614711600000,2021-03-02 19:00:00,BTCUSDT,47710.33,47973.96,47155.45,47494.92,14880.288,707603942.78143,154901
1614708000000,2021-03-02 18:00:00,BTCUSDT,47877.88,48050.85,47537.12,47715.58,10425.886999999999,497945375.66541,118744
1614704400000,2021-03-02 17:00:00,BTCUSDT,47557.22,47999.99,47224.0,47877.86,18464.609,879993410.42174,193567
1614700800000,2021-03-02 16:00:00,BTCUSDT,48689.38,48740.0,47278.39,47557.22,24450.165,1173147886.28697,244251
1614697200000,2021-03-02 15:00:00,BTCUSDT,48920.08,49070.0,48405.32,48689.39,13185.253999999999,641854291.6166201,148708
1614693600000,2021-03-02 14:00:00,BTCUSDT,49021.82,49714.72,48760.0,48920.06,20072.759,988750908.3692199,196164
1614690000000,2021-03-02 13:00:00,BTCUSDT,48838.48,49106.27,48732.13,49021.82,8129.355,397785979.7605,98715
1614686400000,2021-03-02 12:00:00,BTCUSDT,48866.0,49147.57,48585.65,48838.47,9727.679,474679253.02475,114549
1614682800000,2021-03-02 11:00:00,BTCUSDT,48750.46,49060.0,48580.0,48866.0,7593.607,370905593.28537,96255
1614679200000,2021-03-02 10:00:00,BTCUSDT,49155.61,49280.0,48580.0,48750.65,9677.832,473670634.98680997,113214
1614675600000,2021-03-02 09:00:00,BTCUSDT,48887.5,49292.34,48887.5,49155.62,7389.767,362651281.54447997,91999
1614672000000,2021-03-02 08:00:00,BTCUSDT,48345.01,49238.8,48287.11,48887.35,11558.821000000002,564384303.8587401,130430
1614668400000,2021-03-02 07:00:00,BTCUSDT,48663.27,48868.43,48310.97,48345.01,9413.708,457358455.01049006,100659
1614664800000,2021-03-02 06:00:00,BTCUSDT,48711.11,48865.5,48360.0,48663.26,11013.598999999998,535437840.47402996,119143
1614661200000,2021-03-02 05:00:00,BTCUSDT,49176.85,49414.57,48700.0,48706.1,7928.604,388772271.94956,90853
1614657600000,2021-03-02 04:00:00,BTCUSDT,48990.0,49249.01,48662.26,49177.74,9671.858,473470165.27479005,99124
1614654000000,2021-03-02 03:00:00,BTCUSDT,49290.25,49410.35,48848.0,48988.38,8581.729,421335040.48132,94157
1614650400000,2021-03-02 02:00:00,BTCUSDT,49361.01,49800.0,49050.44,49290.25,9985.21,493601418.90647,113911
1614646800000,2021-03-02 01:00:00,BTCUSDT,49401.0,49413.38,49361.0,49361.01,63.931999999999995,3157740.22104,457
1614643200000,2021-03-02 00:00:00,BTCUSDT,49594.99,50221.77,49310.0,49401.01,18790.873,935838041.00111,172991
1614639600000,2021-03-01 23:00:00,BTCUSDT,49132.95,49800.0,49064.36,49592.7,12060.66,597222758.58807,141485
1614636000000,2021-03-01 22:00:00,BTCUSDT,48794.01,49333.0,48603.69,49132.94,8016.818,392951690.44617003,116659
1614632400000,2021-03-01 21:00:00,BTCUSDT,48527.38,48881.29,48345.1,48794.01,8085.455,393195865.61898,107056
1614628800000,2021-03-01 20:00:00,BTCUSDT,48279.27,48937.23,47891.0,48527.38,12755.198,617048020.4041901,154192
1614625200000,2021-03-01 19:00:00,BTCUSDT,48475.6,48700.0,48055.0,48279.28,9041.309000000001,437008543.10552996,113431
1614621600000,2021-03-01 18:00:00,BTCUSDT,48587.12,48790.99,48250.0,48475.6,11828.877,573443297.01186,131987
1614618000000,2021-03-01 17:00:00,BTCUSDT,49068.19,49220.73,48520.0,48583.0,12309.79,601471114.71017,142041
1614614400000,2021-03-01 16:00:00,BTCUSDT,49184.51,49455.0,48533.26,49070.97,25596.377999999997,1254356732.52584,279856
1614610800000,2021-03-01 15:00:00,BTCUSDT,48100.01,49300.0,48091.23,49184.51,23179.374,1131422611.01163,259733
1614607200000,2021-03-01 14:00:00,BTCUSDT,47835.21,48588.88,47625.55,48100.0,18202.532,876285087.9031,194390
1614603600000,2021-03-01 13:00:00,BTCUSDT,47927.4,48448.63,47781.58,47839.89,17621.69,848356946.86168,191516
1614600000000,2021-03-01 12:00:00,BTCUSDT,47720.01,48055.0,47453.62,47927.4,13625.386999999999,651228871.37283,159415
1614596400000,2021-03-01 11:00:00,BTCUSDT,47610.29,47949.0,47470.0,47720.0,15690.149,748701908.3533701,177613
1614592800000,2021-03-01 10:00:00,BTCUSDT,47357.85,47736.38,47000.0,47610.29,13697.81,649383013.58881,155875
1614589200000,2021-03-01 09:00:00,BTCUSDT,47021.0,47541.95,46893.33,47357.85,13446.166000000001,635374953.47876,150635
1614585600000,2021-03-01 08:00:00,BTCUSDT,46315.28,47369.3,46287.32,47020.99,17805.258,834756682.37103,187091
1614582000000,2021-03-01 07:00:00,BTCUSDT,45886.08,46451.92,45870.63,46314.44,10046.039,463471661.04433,111740
1614578400000,2021-03-01 06:00:00,BTCUSDT,46230.85,46308.65,45670.0,45887.24,9944.882,457128587.34278,106205
1614574800000,2021-03-01 05:00:00,BTCUSDT,46479.12,46492.55,46002.0,46230.85,6244.241,288625747.38136,74584
1614571200000,2021-03-01 04:00:00,BTCUSDT,46351.91,46700.0,45963.98,46474.71,9939.495,460119069.41997004,111826
1614567600000,2021-03-01 03:00:00,BTCUSDT,46435.91,46555.54,46222.0,46351.91,6295.965999999999,292153697.41216004,82522
1614564000000,2021-03-01 02:00:00,BTCUSDT,46186.92,46836.16,46108.45,46435.9,10038.339,466965833.79049003,122391
1614560400000,2021-03-01 01:00:00,BTCUSDT,46246.26,46514.47,45870.0,46186.91,11462.25,529274524.80780995,132139
1614553200000,2021-02-28 23:00:00,BTCUSDT,45220.7,45949.24,44867.0,45163.36,15467.888,702565097.8112099,171217
1614549600000,2021-02-28 22:00:00,BTCUSDT,45159.98,45380.61,44780.96,45220.69,7479.578,337420509.50075,95216
1614546000000,2021-02-28 21:00:00,BTCUSDT,44900.0,45409.0,44889.86,45159.98,13161.526000000002,594426776.88275,147670
1614542400000,2021-02-28 20:00:00,BTCUSDT,44430.33,44999.0,44125.72,44900.0,9930.344000000001,441526077.93279004,125614
1614538800000,2021-02-28 19:00:00,BTCUSDT,43721.52,44566.0,43478.36,44430.33,12124.816,533372440.34861,139083
1614535200000,2021-02-28 18:00:00,BTCUSDT,43165.75,43829.16,43070.71,43721.51,10468.136999999999,455378573.24627,126287
1614531600000,2021-02-28 17:00:00,BTCUSDT,43550.0,43980.0,43115.04,43165.76,14566.573999999999,633945010.97341,168754
1614528000000,2021-02-28 16:00:00,BTCUSDT,43424.79,43958.36,43002.05,43550.0,20960.138,912800332.5599699,232256
1614524400000,2021-02-28 15:00:00,BTCUSDT,44597.25,44636.0,43200.0,43424.6,24534.849,1073004587.3393,255382
1614520800000,2021-02-28 14:00:00,BTCUSDT,44208.88,44700.0,43579.39,44597.24,28048.588,1238010920.81459,288492
1614517200000,2021-02-28 13:00:00,BTCUSDT,44800.72,44935.47,44161.48,44208.88,12652.298,564220887.12797,138535
1614513600000,2021-02-28 12:00:00,BTCUSDT,45335.56,45540.0,44539.0,44804.45,14442.353000000001,649475799.80329,160638
1614510000000,2021-02-28 11:00:00,BTCUSDT,45225.44,45544.11,45029.02,45335.56,8649.572,392086169.79433,93830
1614506400000,2021-02-28 10:00:00,BTCUSDT,45086.48,45573.2,44782.3,45225.43,10306.831,465936317.67514,113065
1614502800000,2021-02-28 09:00:00,BTCUSDT,44880.73,45541.82,44711.0,45086.48,12205.086000000001,551489166.43883,135956
1614499200000,2021-02-28 08:00:00,BTCUSDT,44427.53,45306.14,44402.01,44880.73,13083.712,587375542.94667,152294
1614495600000,2021-02-28 07:00:00,BTCUSDT,44407.11,44810.77,44133.0,44426.62,12831.25,570869842.35832,153392
1614492000000,2021-02-28 06:00:00,BTCUSDT,44816.46,44999.0,43765.0,44407.41,29614.588,1314471892.2954302,296543
1614488400000,2021-02-28 05:00:00,BTCUSDT,44397.29,45559.61,44179.82,44818.8,20852.359,936980065.64472,212075
1614484800000,2021-02-28 04:00:00,BTCUSDT,44646.32,45120.0,44266.75,44397.29,18194.205,813500412.80777,201596
1614481200000,2021-02-28 03:00:00,BTCUSDT,45415.64,45692.04,44444.0,44646.33,21361.743,962382458.1331699,233011
1614477600000,2021-02-28 02:00:00,BTCUSDT,46462.1,46528.76,45240.0,45418.66,12900.806999999999,591090014.89434,152017
1614474000000,2021-02-28 01:00:00,BTCUSDT,46354.48,46627.01,46103.03,46464.71,10228.247,474434998.85905,106350
1614470400000,2021-02-28 00:00:00,BTCUSDT,46097.09,46678.0,45611.6,46354.47,16293.336000000001,752538366.79538,180936
1614466800000,2021-02-27 23:00:00,BTCUSDT,45853.62,46454.48,44926.77,46102.63,29144.581000000002,1328959836.45211,287159
